Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
26194,2020-06-30 00:03:56,3586008444788268,fraud_Schmitt Inc,gas_transport,9.78,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,82ba6ca203d06e79c6b4acf1bddcc869,1372550636,46.832982,-121.160406,1
219407,2020-09-07 11:21:23,3518669219150142,"fraud_Lind, Huel and McClure",gas_transport,33.11,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,42a2428d09c756512560b62b2180ccea,1378552883,39.9718,-83.47487199999999,0
62531,2020-07-13 02:34:43,630441765090,fraud_Friesen-D'Amore,gas_transport,50.33,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,b915cbc3eede2edebc7320233f57da15,1373682883,32.679821000000004,-99.227008,0
80749,2020-07-19 16:52:12,3534330126107879,"fraud_Reichert, Rowe and Mraz",shopping_net,1022.5,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,67b6463c531115094f3284eabbf77dc2,1374252732,45.113582,-108.650595,1
53744,2020-07-09 21:00:25,4855488158131690372,"fraud_Yost, Schamberger and Windler",kids_pets,46.71,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993-09-29,573fee53514dcff73c6cbce1e06a7021,1373403625,44.184918,-72.584498,0
126146,2020-08-04 03:09:37,4725837176265195730,"fraud_Terry, Johns and Bins",misc_pos,9.65,Elizabeth,Mckee,F,358 Pruitt Square,Jay,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1994-11-05,a6758b1f7d7a8ee735e58d31237b7984,1375585777,30.500708000000003,-87.442833,1
467906,2020-12-12 23:18:32,3547574373318979,fraud_O'Connell-Ullrich,home,3.94,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",1962-04-30,716361c47ebd5aa69e150f450b208f1e,1386890312,39.35765,-87.471701,0
321636,2020-10-21 17:01:44,3560318482131952,fraud_Dare-Gibson,health_fitness,31.43,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,6217c84eb065b5ddc92e548b42cb041d,1382374904,34.003345,-88.407573,0
176515,2020-08-22 14:12:25,30235438713303,fraud_Johns Inc,entertainment,4.88,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,b0ff4d66f693b508f3f1257372eb93e0,1377180745,38.804306,-82.784841,0
242186,2020-09-16 21:53:40,2356276337669917,fraud_Mayert Group,shopping_pos,6.51,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,1981-02-15,85e09836613abe143ca36d98dfb178ab,1379368420,39.639812,-76.27260600000001,0
132613,2020-08-06 15:18:23,4797297220948468262,fraud_Schoen-Quigley,kids_pets,21.29,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,59a6de81dbae645d0ae575473fe49123,1375802303,38.925823,-87.127328,0
463517,2020-12-11 19:26:11,676369110710,"fraud_Runolfsdottir, Mueller and Hand",entertainment,116.45,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,9ecd7aaf07e5e8550acfdc985d60f310,1386789971,42.474336,-84.032043,0
137994,2020-08-08 22:29:41,376445266762684,"fraud_Hagenes, Hermann and Stroman",travel,10.62,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,844be598e478cbf1ec433e87b419fa8c,1376000981,40.66627,-101.860761,1
464451,2020-12-12 00:28:08,3596217206093829,fraud_Rau and Sons,grocery_pos,381.5,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,78948981b7feea35ea7ea14c4fc1a95f,1386808088,40.645431,-92.476175,1
276579,2020-10-02 11:09:09,6592861994408652,fraud_Erdman-Kertzmann,gas_transport,97.07,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,c1104e26d69e3ca9c51a6a2df5b975a1,1380712149,41.833433,-78.10262900000001,0
26182,2020-06-29 23:58:47,30273037698427,"fraud_Langworth, Boehm and Gulgowski",shopping_net,197.2,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,5a5136520e4814527aaed8101e9e6d9c,1372550327,34.943271,-91.152008,0
383572,2020-11-17 17:59:59,571844099986,fraud_Botsford and Sons,home,62.24,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,4ee1055a4d469f8904f45c75af3bda7d,1384711199,38.567546,-85.06725,0
552423,2020-12-31 00:41:07,377654590313960,"fraud_Connelly, Reichert and Fritsch",gas_transport,78.93,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,7809ff69ec1cec029bdfc694ac07528a,1388450467,37.005353,-85.012963,0
192464,2020-08-27 22:16:09,3563837241599446,"fraud_Moore, Dibbert and Koepp",misc_net,656.66,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),1977-07-17,d9ebab7fd6d1898e26860bfe62064cbf,1377641769,45.901061,-123.319642,1
28904,2020-06-30 18:14:51,4279161831637,fraud_Gerlach Inc,shopping_net,2.38,Lisa,Hendrix,F,35737 Kirby Fall Suite 409,Vanderbilt,PA,15486,40.0246,-79.6955,2303,Physiotherapist,1987-08-16,6bde9c1545584e2c3588be41a59474dc,1372616091,39.799007,-78.88099799999999,0
314330,2020-10-18 23:38:59,378858024506425,fraud_Boyer-Reichert,shopping_net,1008.11,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,56d99270c19ccbd4af819dfd16fa944c,1382139539,34.141904,-112.540038,1
167225,2020-08-18 15:00:38,3502088871723054,"fraud_O'Reilly, Mohr and Purdy",home,13.57,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,a55028413e4104bcbe0b5992fd9324dd,1376838038,39.162243,-76.344863,0
191726,2020-08-27 15:01:53,3567697931646329,fraud_Eichmann-Kilback,home,33.34,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,cc36257cec2835803dff7b86f1064514,1377615713,42.69335,-73.882775,0
134855,2020-08-07 15:58:26,4170689372027579,fraud_Monahan-Morar,personal_care,2.88,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,28e06c7c45cf037fb0c410f72277a6e6,1375891106,35.629884000000004,-98.349956,0
307911,2020-10-16 00:31:36,4798937978667559470,fraud_Skiles-Ankunding,grocery_net,45.86,Robert,Williams,M,09419 Lewis Rapids,Bay City,MI,48706,43.6088,-83.95299999999999,67858,Water quality scientist,1995-03-13,cb390fe2a2376abcbe6424868e6d0f2a,1381883496,43.461572,-83.437775,0
81469,2020-07-19 21:02:01,2703186189652095,"fraud_Hettinger, McCullough and Fay",home,218.12,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,3007437b564425168be435037bf1d958,1374267721,35.411375,-81.649807,1
297808,2020-10-11 20:09:03,5456712664803820,"fraud_Mosciski, Ziemann and Farrell",shopping_net,952.33,Pamela,Matthews,F,36659 Smith Club Apt. 080,Llano,NM,87543,36.1486,-105.6648,247,Architectural technologist,1961-10-24,45c67b5ae130e9c063ef2b82ff9cb9e0,1381522143,36.869406,-105.825118,1
188936,2020-08-26 02:34:54,4424338559877976,fraud_Kuvalis Ltd,gas_transport,72.52,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,5b25573a7177a401f0a2d20432396295,1377484494,40.377748,-83.130441,0
161351,2020-08-17 01:16:21,4629451965224809,"fraud_Tromp, Kerluke and Glover",grocery_net,43.35,Karen,Warren,F,4900 Curtis Gardens Suite 952,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,36e230a5f8627329ac85da411331ce88,1376702181,30.174228999999997,-84.039526,0
159813,2020-08-16 15:42:07,6011104316292105,fraud_Zulauf LLC,personal_care,9.28,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,028b50eeeb757a8fcf988f6bdf71d738,1376667727,36.300056,-77.628975,0
221700,2020-09-08 01:51:50,3597926034019603,fraud_Jaskolski-Vandervort,misc_net,586.09,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,1993-03-23,8be072762c5a577d81958b209a8af539,1378605110,35.769989,-88.92833,1
506626,2020-12-21 06:35:12,3560725013359375,"fraud_Tillman, Dickinson and Labadie",gas_transport,70.76,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,0a036f02fa4b55ef6667e9deaeae86e0,1387607712,32.733641999999996,-101.976851,0
505583,2020-12-21 01:28:30,676372984911,"fraud_Schultz, Simonis and Little",grocery_pos,86.1,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,0bc15c48b856a0c30c8f209cabe8a82b,1387589310,38.867003,-97.7391,0
456896,2020-12-09 22:15:22,30030380240193,fraud_Schoen-Quigley,kids_pets,52.87,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,c0a27003a1c18e2b71ba61a0b4f749a7,1386627322,30.487076,-99.612329,0
45115,2020-07-06 18:46:43,630424987505,fraud_Bechtelar-Rippin,food_dining,7.98,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,4fce5e1650ac78b2fc178373995a9571,1373136403,38.563827,-79.133507,0
290084,2020-10-07 22:14:41,6597248210463122,"fraud_Parker, Nolan and Trantow",entertainment,637.33,Kyle,Wright,M,610 Samantha Park Suite 149,Whittemore,IA,50598,43.0261,-94.4064,912,Optometrist,1968-05-16,94c60925facbb4fe2c41854e36aabb89,1381184081,42.663504,-94.72486,1
25176,2020-06-29 19:14:50,30560609640617,fraud_Quitzon-Goyette,home,54.94,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,ac1e7b336d109e516859942813975206,1372533290,40.968012,-92.849466,0
236563,2020-09-14 16:40:58,38295635583927,fraud_Pollich LLC,home,4.64,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,354ee7d1464ab962a8866bb5d161e4ff,1379176858,34.256958000000004,-99.151282,0
157351,2020-08-15 19:09:07,4067137330196900,fraud_Crooks and Sons,personal_care,13.55,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,d41ad2c28efacfbb81ef1c90f5f604ab,1376593747,34.90603,-87.328553,0
212066,2020-09-04 04:42:36,6544734391390261,"fraud_Harris, Gusikowski and Heaney",grocery_net,45.48,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,6e37c33fa57f900e0fa20c29d6dbaa41,1378269756,40.953424,-86.611067,0
116390,2020-08-01 06:36:18,60487002085,fraud_Huel-Langworth,misc_net,172.85,David,White,M,66234 Hall Lock Suite 758,Jackson,MS,39211,32.3739,-90.1293,233060,"Horticulturist, commercial",1972-08-15,2415fc0e0970c10cefa999e8189abc91,1375338978,32.560124,-90.186402,0
133300,2020-08-06 22:15:19,348253506557335,"fraud_Streich, Dietrich and Barton",shopping_net,1267.18,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1948-03-22,f652df33e5877d73c422fa8799db45b3,1375827319,30.39588,-89.191137,1
244738,2020-09-18 11:37:21,30029052116970,fraud_Doyle Ltd,grocery_pos,296.0,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,1a7128301951b8de54660a268ec9d708,1379504241,42.667922999999995,-80.080061,1
370739,2020-11-12 11:01:06,4958589671582726883,"fraud_Bernhard, Grant and Langworth",shopping_pos,9.14,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,a2771482f6aca812a89731e138efc479,1384254066,39.56458,-77.975215,0
263393,2020-09-26 20:58:47,180046165512893,fraud_Schaefer Ltd,kids_pets,44.4,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,42f858dded4659a7d54159d662b40c68,1380229127,45.417516,-122.122609,0
333075,2020-10-26 21:25:12,2274911989136158,fraud_Windler LLC,kids_pets,24.23,Robert,Velazquez,M,3136 Silva Stream,Parker,CO,80138,39.5102,-104.7216,84861,Materials engineer,1932-03-10,1db54f649c369495c7fbfcc21ca48f2b,1382822712,40.483707,-105.169949,0
322184,2020-10-22 00:19:41,4481131401752,fraud_McDermott-Weimann,grocery_pos,271.07,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,1ddaf55b92c2c8791822b55bb1f2c31d,1382401181,41.422004,-71.256567,1
350225,2020-11-03 08:17:35,4996263498048679,"fraud_Jones, Sawayn and Romaguera",misc_net,49.41,Kendra,King,F,154 Hernandez Keys,Smith River,CA,95567,41.9404,-124.1587,1930,Web designer,1983-06-13,69038ad00818a76b03d59e843cc2e14a,1383466655,41.234652,-124.40164,0
479195,2020-12-14 21:59:32,3567879740649740,"fraud_Lakin, Ferry and Beatty",food_dining,51.37,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,89682758c1aed9338ece683d842164b5,1387058372,44.336384,-75.084595,0
527063,2020-12-25 20:34:18,4048508450704760,fraud_Botsford PLC,home,73.8,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.36600000000001,-98.0054,1749,"Surveyor, mining",1973-05-07,23fea0e77bf8a2ec65130878a0a17bd0,1388003658,40.36714,-98.3466,0
525554,2020-12-25 12:28:08,3521417320836166,fraud_Lemke-Gutmann,shopping_net,4.02,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,e0674ed207fd77d2ab5bc6898bab0f44,1387974488,40.125232,-87.103254,0
515182,2020-12-22 15:22:52,4512828414983801773,"fraud_Cronin, Kshlerin and Weber",health_fitness,13.74,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,2a8f860f93aaa02b7be5ca9b92d756f6,1387725772,40.107494,-79.416636,0
479296,2020-12-14 22:21:12,4469777115158234880,fraud_Champlin-Casper,home,9.48,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980-11-22,9d4aaf1684ea43956be468aca7c1f30d,1387059672,41.778148,-71.46045600000001,0
466374,2020-12-12 14:45:05,3533012926413100,fraud_Nader-Maggio,personal_care,49.06,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,333d4ff264d363ab0cbaf8632e752b01,1386859505,43.826905,-75.79525,0
211298,2020-09-03 18:47:40,5152054598359927,fraud_Hills-Boyer,personal_care,45.22,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,1972-09-12,4ec034d157aeebe932e84dc94abccbe5,1378234060,29.998973,-89.127033,0
136406,2020-08-08 07:35:21,2713913904780408,"fraud_Mosciski, Gislason and Mertz",grocery_pos,92.53,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,52fa6efcb461ffb144a2f68f5e7b1cd5,1375947321,32.885577000000005,-91.51792,0
297961,2020-10-11 21:18:37,4745996322265,"fraud_Turcotte, McKenzie and Koss",entertainment,83.57,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,52ee57cc304f243c76fdd3198df59ee2,1381526317,40.931312,-85.83762800000001,0
216606,2020-09-06 11:38:23,3501365119557234,fraud_Sawayn PLC,shopping_pos,336.84,Danielle,Allen,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,1952-05-26,826f9ea84e7ce2136ac16a3b68a46246,1378467503,32.828367,-103.168977,0
481540,2020-12-15 08:43:38,6011348830550197,"fraud_Rowe, Batz and Goodwin",grocery_pos,37.42,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,4e8bbb63541ec0bf3c038eb8762c7a9f,1387097018,34.363845,-87.029657,0
464492,2020-12-12 00:45:20,30546453310167,fraud_Dibbert-Green,entertainment,23.32,Nicholas,Tran,M,672 Randall Burg Suite 551,Belmont,NH,3220,43.4512,-71.48899999999999,7430,"Scientist, research (medical)",1955-01-13,49bd4f2ff997d99089e82a66b2e8270f,1386809120,43.967490999999995,-70.95668,0
98421,2020-07-25 23:06:21,38014427445058,fraud_Volkman Ltd,misc_net,794.73,Sonya,Jensen,F,4470 Jillian Courts,Adams,WI,53910,43.8967,-89.8219,3508,Sport and exercise psychologist,1946-08-11,e57a9eba0628008209895fb0b6cf4ec1,1374793581,43.661381,-90.403337,1
368627,2020-11-10 23:44:44,30270432095985,fraud_Sporer-Keebler,personal_care,62.7,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,3188948cd80681026750b3c6b4604090,1384127084,40.851302,-91.892833,0
411401,2020-11-30 08:24:08,3538520143479972,fraud_Friesen-D'Amore,gas_transport,72.31,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,8c75e560d48871ae92f506abc16b0c57,1385799848,41.472207,-82.705313,0
400107,2020-11-24 23:32:49,346243940647414,fraud_Prosacco LLC,personal_care,9.58,Sean,Miller,M,6340 Jeffrey Dale,Thornville,OH,43076,39.8974,-82.4071,9051,Audiological scientist,1983-01-08,1f75007695c04a6d5991dbd5d3fa822f,1385335969,39.797990000000006,-83.264454,0
476513,2020-12-14 13:33:17,30029052116970,fraud_Pollich LLC,home,16.29,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,de20a0caaa44a7d4d8689d822dc44f40,1387027997,42.136194,-78.946309,0
150082,2020-08-12 09:22:44,6011367958204270,fraud_Hackett-Lueilwitz,grocery_pos,195.15,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,e242ce6751d153c74a57572a11a78a9d,1376299364,40.865661,-82.163827,0
465441,2020-12-12 08:28:23,2291163933867244,fraud_Hermann and Sons,shopping_pos,1.5,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,1968-03-19,2596f0ff7ecce60e58558ca2ff320cd1,1386836903,34.426749,-81.07123,0
301528,2020-10-12 23:28:15,38530489946071,fraud_Torphy-Goyette,shopping_pos,1030.78,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,1faa1c90ecf2f5419c4f838fc420139d,1381620495,34.730612,-82.966095,1
232575,2020-09-13 09:27:54,4769426683924058915,fraud_Kuhic Inc,grocery_pos,134.2,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,deca147d659127af348a671df3b9e621,1379064474,40.631324,-77.903121,0
323962,2020-10-23 02:33:46,4481131401752,fraud_McDermott-Weimann,grocery_pos,287.69,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,8b21c054a07b0374605496c6217b81bf,1382495626,41.367788,-70.777982,1
396898,2020-11-23 22:17:22,4972228199573984,fraud_Mohr-Bayer,shopping_net,1023.43,Brian,Hogan,M,3316 Cindy Land,Lane,OK,74555,34.2691,-95.9685,861,Quantity surveyor,1960-04-08,6435a19dc4fd8061af67472475275fbb,1385245042,34.445071999999996,-95.995012,1
378618,2020-11-16 03:39:42,378006354724784,fraud_Kutch and Sons,grocery_pos,335.84,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07,e0856138a22c21ea1762bd4950141143,1384573182,39.466724,-78.197505,1
367076,2020-11-10 14:01:27,6534628260579800,fraud_Block-Parisian,misc_net,161.85,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,a905fa8962c580b8bbd110e4e2371730,1384092087,44.062211,-73.419033,0
501974,2020-12-20 12:04:06,3504178999463051,"fraud_Bahringer, Bergnaum and Quitzon",home,60.77,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,719e59dd00652d034ea7bf33dc97d285,1387541046,41.661636,-83.561082,0
282259,2020-10-04 22:31:54,180017442990269,"fraud_Bradtke, Torp and Bahringer",personal_care,38.95,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",1939-06-01,e4426e05ec5e8e8aa3ddacbe98b87746,1380925914,42.966846999999994,-74.256785,0
106588,2020-07-28 05:41:42,4671727014157745,fraud_Auer-Mosciski,grocery_pos,330.12,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,8711fbf740c0dc9b8a8b167b6637d14e,1374990102,41.493207,-86.588667,1
460345,2020-12-10 22:23:44,30344654314976,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,11.72,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,aca3763a08c42e7438f0559930113d03,1386714224,39.175247,-120.882777,0
397066,2020-11-23 23:18:54,4972228199573984,fraud_Volkman-Predovic,shopping_net,988.52,Brian,Hogan,M,3316 Cindy Land,Lane,OK,74555,34.2691,-95.9685,861,Quantity surveyor,1960-04-08,e6ccdf5d5ad0aeec2f607404396e7d2c,1385248734,35.186202,-96.2768,1
180874,2020-08-23 23:24:20,577588686219,fraud_Durgan-Auer,misc_net,812.66,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,4578d8b6cf24e0844ffa6e6c4d4f6e50,1377300260,40.814287,-79.086835,1
